transaction_id,transaction_date,transaction_amount,transaction_type,merchant_id,mcc,merchant_category,merchant_size,merchant_monthly_upi_receipts,merchant_region,payer_bank,acquirer_bank,transaction_status,upi_app,policy_version,source_type
TX00049946,2026-10-17,962.76,P2P,None,None,None,None,,East,SBI,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049947,2026-10-29,2473.93,P2P,None,None,None,None,,East,SBI,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049948,2026-10-16,64.33,P2M,M02456,5411,Grocery,Medium,244920.16,East,Axis Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049949,2026-10-30,1247.74,P2M,M06942,5311,Department Stores,Small,12810.59,West,SBI,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049950,2026-10-30,490.04,P2M,M02017,5541,Fuel,Medium,792549.78,Central,Axis Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049951,2026-10-17,2076.76,P2P,None,None,None,None,,Central,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049952,2026-10-24,366.92,P2M,M10397,5812,Restaurant,Small,62139.78,North,Axis Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049953,2026-10-15,359.33,P2M,M01403,5732,Electronics,Small,36118.29,South,HDFC Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049954,2026-10-29,113.59,P2M,M06844,5732,Electronics,Small,27503.08,North,IndusInd Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049955,2026-10-31,2106.17,P2M,M08088,5999,Other Retail,Small,57237.36,West,HDFC Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049956,2026-10-29,1110.72,P2P,None,None,None,None,,East,IndusInd Bank,Axis Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00049957,2026-10-28,1120.57,P2P,None,None,None,None,,West,ICICI Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049958,2026-10-18,6263.31,P2P,None,None,None,None,,East,Axis Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049959,2026-10-15,71923.33,P2M,M03084,4814,Telecom,Small,72396.28,South,SBI,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049960,2026-10-21,340.09,P2M,M10219,5411,Grocery,Small,29940.59,West,HDFC Bank,HDFC Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00049961,2026-10-26,98.46,P2M,M11382,4814,Telecom,Small,37029.07,West,IndusInd Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049962,2026-10-29,427.12,P2M,M02662,5814,Fast Food,Small,88844.12,South,IndusInd Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049963,2026-10-28,455.82,P2M,M00348,5999,Other Retail,Medium,356501.37,East,Axis Bank,Axis Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00049964,2026-10-31,609.29,P2P,None,None,None,None,,North,IndusInd Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049965,2026-10-23,2094.79,P2P,None,None,None,None,,South,HDFC Bank,Kotak Mahindra Bank,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00049966,2026-10-18,1338.25,P2P,None,None,None,None,,South,HDFC Bank,SBI,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00049967,2026-10-18,397.74,P2M,M02070,5311,Department Stores,Small,87024.54,West,Kotak Mahindra Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049968,2026-10-18,417.94,P2M,M04126,5732,Electronics,Small,13162.33,North,IndusInd Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049969,2026-10-20,1273.59,P2P,None,None,None,None,,North,HDFC Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049970,2026-10-28,6544.98,P2P,None,None,None,None,,South,HDFC Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049971,2026-10-20,8343.77,P2P,None,None,None,None,,West,Axis Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049972,2026-10-20,569.35,P2P,None,None,None,None,,North,SBI,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00049973,2026-10-20,2573.7,P2P,None,None,None,None,,East,IndusInd Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049974,2026-10-23,7385.81,P2P,None,None,None,None,,North,Axis Bank,Axis Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00049975,2026-10-25,51.65,P2M,M00367,5411,Grocery,Small,77722.85,East,Kotak Mahindra Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049976,2026-10-27,72.64,P2M,M02985,4814,Telecom,Small,68394.47,East,Kotak Mahindra Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049977,2026-10-18,333.38,P2M,M02885,5311,Department Stores,Medium,603222.59,Central,IndusInd Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049978,2026-10-25,298.26,P2M,M07734,5814,Fast Food,Medium,100025.03,North,SBI,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049979,2026-10-26,424.19,P2M,M05897,5311,Department Stores,Small,38997.82,East,Kotak Mahindra Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049980,2026-10-16,10067.44,P2P,None,None,None,None,,Central,Kotak Mahindra Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049981,2026-10-16,220.84,P2M,M03601,5812,Restaurant,Large,9193523.7,Central,IndusInd Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049982,2026-10-26,269.23,P2M,M08308,6211,Capital Markets,Large,8588826.95,South,Axis Bank,IndusInd Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00049983,2026-10-19,166.05,P2M,M01742,5812,Restaurant,Medium,927664.62,West,ICICI Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049984,2026-10-28,1445.84,P2P,None,None,None,None,,West,IndusInd Bank,Kotak Mahindra Bank,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00049985,2026-10-19,285.52,P2M,M10057,5732,Electronics,Large,9925857.82,South,IndusInd Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049986,2026-10-15,2170.33,P2P,None,None,None,None,,East,IndusInd Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049987,2026-10-29,3018.03,P2P,None,None,None,None,,South,ICICI Bank,Kotak Mahindra Bank,Failed,Paytm,MDR_2026,Synthetic_Calibrated
TX00049988,2026-10-23,164.88,P2M,M03283,5411,Grocery,Small,96006.97,Central,HDFC Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049989,2026-10-31,422.39,P2M,M01160,4112,Railways,Large,7921313.43,West,ICICI Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049990,2026-10-23,494.43,P2M,M09207,5812,Restaurant,Medium,914795.23,North,ICICI Bank,IndusInd Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00049991,2026-10-17,748.82,P2P,None,None,None,None,,West,SBI,ICICI Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00049992,2026-10-27,318.55,P2M,M02835,5999,Other Retail,Medium,859468.95,West,ICICI Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049993,2026-10-24,498.68,P2M,M04638,5812,Restaurant,Medium,788651.4,North,HDFC Bank,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00049994,2026-10-29,476.41,P2M,M04181,5812,Restaurant,Medium,424790.76,South,Kotak Mahindra Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049995,2026-10-22,248.03,P2M,M10739,5411,Grocery,Small,94726.61,West,IndusInd Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049996,2026-10-19,1513.7,P2M,M07581,5411,Grocery,Small,67055.38,South,Axis Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00049997,2026-10-29,772.98,P2M,M05712,5311,Department Stores,Small,65261.86,South,Axis Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049998,2026-10-21,3137.21,P2P,None,None,None,None,,West,IndusInd Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00049999,2026-10-17,215.36,P2M,M07596,5311,Department Stores,Small,84184.17,West,HDFC Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050000,2026-10-30,583.92,P2M,M01741,5999,Other Retail,Small,84963.67,Central,SBI,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00050001,2026-10-25,322.69,P2M,M09884,4112,Railways,Small,52198.09,North,SBI,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050002,2026-10-29,1096.65,P2M,M00316,5999,Other Retail,Small,79846.7,East,SBI,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00050003,2026-10-27,205.6,P2M,M02302,6211,Capital Markets,Small,32617.39,Central,SBI,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050004,2026-10-24,1595.82,P2P,None,None,None,None,,Central,ICICI Bank,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00050005,2026-10-18,314.87,P2M,M11070,5999,Other Retail,Small,17150.22,North,Kotak Mahindra Bank,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00050006,2026-10-18,9169.93,P2P,None,None,None,None,,South,HDFC Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050007,2026-10-27,151.12,P2M,M01788,5411,Grocery,Small,16380.55,West,Kotak Mahindra Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050008,2026-10-31,1134.28,P2M,M03605,5411,Grocery,Medium,363922.43,East,SBI,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050009,2026-10-18,4592.68,P2P,None,None,None,None,,North,Kotak Mahindra Bank,ICICI Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00050010,2026-10-29,94.48,P2M,M00744,5999,Other Retail,Medium,575523.32,East,Kotak Mahindra Bank,IndusInd Bank,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00050011,2026-10-26,496.49,P2M,M03470,6211,Capital Markets,Small,81613.28,West,Kotak Mahindra Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050012,2026-10-28,114.79,P2M,M09214,5411,Grocery,Small,85896.11,East,Axis Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050013,2026-10-20,439.94,P2M,M08364,5411,Grocery,Small,98199.45,West,Axis Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050014,2026-10-20,461.95,P2M,M02462,5999,Other Retail,Small,49919.41,South,Axis Bank,SBI,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00050015,2026-10-18,269.24,P2M,M06833,5812,Restaurant,Small,48884.68,East,HDFC Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050016,2026-10-31,277.01,P2M,M04152,5999,Other Retail,Small,27524.54,West,Axis Bank,Kotak Mahindra Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00050017,2026-10-15,2997.77,P2M,M02559,5814,Fast Food,Small,94479.9,North,SBI,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00050018,2026-10-19,334.91,P2M,M06605,5541,Fuel,Medium,873318.76,North,ICICI Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050019,2026-10-20,804.37,P2P,None,None,None,None,,North,IndusInd Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050020,2026-10-30,487.43,P2M,M02206,5411,Grocery,Small,57552.69,West,IndusInd Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050021,2026-10-19,2124.05,P2P,None,None,None,None,,West,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050022,2026-10-19,1359.89,P2P,None,None,None,None,,North,IndusInd Bank,IndusInd Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00050023,2026-10-22,228.59,P2M,M07224,5999,Other Retail,Small,94236.53,North,ICICI Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050024,2026-10-30,467.71,P2M,M01535,5311,Department Stores,Medium,379711.07,North,Kotak Mahindra Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050025,2026-10-31,1357.2,P2M,M05783,4814,Telecom,Medium,490445.07,Central,Axis Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050026,2026-10-19,316.86,P2M,M10060,5999,Other Retail,Small,12189.52,West,Kotak Mahindra Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050027,2026-10-15,131.93,P2M,M03344,5999,Other Retail,Small,66526.57,West,HDFC Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050028,2026-10-17,1618.86,P2M,M11327,5812,Restaurant,Large,7676610.82,North,HDFC Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050029,2026-10-19,458.82,P2M,M07555,5411,Grocery,Small,67863.54,Central,HDFC Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050030,2026-10-18,580.19,P2P,None,None,None,None,,West,Axis Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050031,2026-10-16,189.89,P2M,M03496,5541,Fuel,Small,65001.66,Central,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050032,2026-10-20,242.58,P2M,M11728,5411,Grocery,Large,1857044.29,South,Axis Bank,IndusInd Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00050033,2026-10-16,2895.58,P2P,None,None,None,None,,Central,Axis Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050034,2026-10-19,107.21,P2P,None,None,None,None,,East,SBI,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050035,2026-10-29,165.77,P2M,M09467,5732,Electronics,Small,88447.44,West,Kotak Mahindra Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050036,2026-10-31,1311.21,P2P,None,None,None,None,,West,Axis Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050037,2026-10-21,928.71,P2P,None,None,None,None,,North,Axis Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050038,2026-10-26,3211.11,P2P,None,None,None,None,,West,Axis Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050039,2026-10-19,204.63,P2M,M04176,5311,Department Stores,Medium,958457.22,West,Axis Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050040,2026-10-21,189.44,P2M,M11455,5999,Other Retail,Small,47387.4,East,SBI,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050041,2026-10-17,1333.07,P2P,None,None,None,None,,South,SBI,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050042,2026-10-22,539.76,P2P,None,None,None,None,,South,IndusInd Bank,ICICI Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00050043,2026-10-28,1839.31,P2P,None,None,None,None,,West,IndusInd Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050044,2026-10-16,840.01,P2P,None,None,None,None,,West,IndusInd Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050045,2026-10-18,1790.85,P2P,None,None,None,None,,East,Kotak Mahindra Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050046,2026-10-27,187.39,P2M,M04767,5411,Grocery,Large,3237696.9,West,Kotak Mahindra Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050047,2026-10-15,499.01,P2M,M06227,5999,Other Retail,Medium,288574.17,East,SBI,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050048,2026-10-21,1731.94,P2P,None,None,None,None,,East,Kotak Mahindra Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050049,2026-10-16,2919.9,P2P,None,None,None,None,,South,ICICI Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050050,2026-10-24,2101.11,P2P,None,None,None,None,,West,HDFC Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050051,2026-10-25,540.33,P2P,None,None,None,None,,North,ICICI Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050052,2026-10-20,327.6,P2M,M03267,5411,Grocery,Small,25009.7,East,Kotak Mahindra Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050053,2026-10-25,1827.68,P2P,None,None,None,None,,West,IndusInd Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050054,2026-10-29,388.62,P2M,M00104,5411,Grocery,Small,73993.12,Central,ICICI Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050055,2026-10-25,321.93,P2M,M10905,5999,Other Retail,Large,7908734.24,East,SBI,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050056,2026-10-23,167.88,P2M,M10562,5311,Department Stores,Small,34514.39,West,ICICI Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050057,2026-10-27,57.31,P2M,M07250,5999,Other Retail,Medium,268637.45,Central,SBI,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050058,2026-10-26,476.71,P2M,M08134,5814,Fast Food,Small,93491.89,North,ICICI Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050059,2026-10-30,234.96,P2M,M10325,5411,Grocery,Large,9372256.25,East,Axis Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050060,2026-10-17,389.78,P2M,M04768,4814,Telecom,Medium,782672.0,South,ICICI Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050061,2026-10-20,470.36,P2M,M10185,5541,Fuel,Medium,298093.21,North,IndusInd Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050062,2026-10-21,3211.72,P2P,None,None,None,None,,West,IndusInd Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050063,2026-10-17,391.49,P2M,M03118,5411,Grocery,Medium,204112.98,West,SBI,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050064,2026-10-15,247.35,P2P,None,None,None,None,,North,Axis Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050065,2026-10-31,379.32,P2M,M09449,5732,Electronics,Small,82953.05,Central,SBI,IndusInd Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00050066,2026-10-29,341.92,P2M,M10900,5732,Electronics,Small,91865.72,East,SBI,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050067,2026-10-15,263.98,P2P,None,None,None,None,,East,HDFC Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050068,2026-10-23,491.79,P2M,M02784,5541,Fuel,Medium,638476.12,South,IndusInd Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050069,2026-10-18,1011.89,P2P,None,None,None,None,,East,IndusInd Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050070,2026-10-16,463.13,P2M,M11176,5311,Department Stores,Small,91423.01,West,HDFC Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050071,2026-10-29,874.93,P2P,None,None,None,None,,East,IndusInd Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050072,2026-10-29,252.93,P2M,M06941,5812,Restaurant,Medium,973714.5,North,SBI,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050073,2026-10-27,345.35,P2M,M08857,5814,Fast Food,Small,44503.81,Central,Axis Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050074,2026-10-17,2001.0,P2M,M03946,5411,Grocery,Small,38915.81,West,SBI,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050075,2026-10-15,383.2,P2M,M08216,5999,Other Retail,Large,2223503.38,North,IndusInd Bank,HDFC Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00050076,2026-10-15,2572.55,P2P,None,None,None,None,,North,Axis Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050077,2026-10-29,1888.93,P2M,M07845,5311,Department Stores,Small,78648.02,West,Axis Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050078,2026-10-17,290.17,P2M,M11144,5812,Restaurant,Medium,795931.56,East,Kotak Mahindra Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050079,2026-10-28,2617.11,P2P,None,None,None,None,,West,IndusInd Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050080,2026-10-18,7349.36,P2M,M00060,5411,Grocery,Small,91406.43,West,ICICI Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050081,2026-10-18,92.66,P2M,M07527,5814,Fast Food,Large,2419088.81,East,HDFC Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050082,2026-10-29,330.53,P2M,M04479,5311,Department Stores,Medium,398792.17,Central,SBI,Axis Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00050083,2026-10-27,97.54,P2M,M02317,5411,Grocery,Small,70878.29,East,SBI,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050084,2026-10-28,398.51,P2M,M07232,5812,Restaurant,Small,89018.6,East,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050085,2026-10-19,402.08,P2M,M00656,5999,Other Retail,Large,5975276.03,West,IndusInd Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050086,2026-10-27,10868.55,P2M,M09183,5812,Restaurant,Small,76650.34,North,SBI,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050087,2026-10-25,361.48,P2M,M02294,5999,Other Retail,Large,8581863.83,East,IndusInd Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050088,2026-10-15,1057.48,P2P,None,None,None,None,,East,SBI,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050089,2026-10-29,492.68,P2M,M07738,4814,Telecom,Small,67979.14,East,IndusInd Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050090,2026-10-19,369.13,P2M,M10322,4814,Telecom,Small,89892.6,West,SBI,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050091,2026-10-29,475.44,P2M,M11325,4814,Telecom,Small,26760.58,Central,HDFC Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050092,2026-10-29,392.66,P2P,None,None,None,None,,East,ICICI Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050093,2026-10-18,1220.08,P2P,None,None,None,None,,Central,HDFC Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050094,2026-10-19,272.01,P2M,M09186,5311,Department Stores,Small,16448.27,North,SBI,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050095,2026-10-20,342.82,P2M,M08909,4814,Telecom,Small,72876.56,East,SBI,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00050096,2026-10-26,3745.85,P2P,None,None,None,None,,East,SBI,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050097,2026-10-21,260.55,P2M,M04595,5999,Other Retail,Large,6427395.39,East,SBI,Kotak Mahindra Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00050098,2026-10-19,186.27,P2M,M02070,5812,Restaurant,Small,80025.37,North,SBI,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050099,2026-10-27,1093.49,P2P,None,None,None,None,,Central,HDFC Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050100,2026-10-23,492.07,P2M,M07557,5999,Other Retail,Small,29492.36,North,HDFC Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050101,2026-10-22,2230.85,P2P,None,None,None,None,,West,ICICI Bank,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00050102,2026-10-24,214.4,P2M,M01224,5411,Grocery,Small,82813.22,East,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050103,2026-10-21,289.8,P2M,M02442,5999,Other Retail,Medium,563335.17,North,HDFC Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050104,2026-10-19,4170.55,P2M,M04644,4814,Telecom,Large,7302682.2,South,SBI,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050105,2026-10-16,197.08,P2M,M08671,5812,Restaurant,Small,24161.03,Central,SBI,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050106,2026-10-28,1747.76,P2P,None,None,None,None,,East,SBI,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00050107,2026-10-22,436.93,P2M,M04810,5812,Restaurant,Small,35400.0,Central,HDFC Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050108,2026-10-27,211.31,P2M,M11052,5311,Department Stores,Large,3784654.44,West,Axis Bank,ICICI Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00050109,2026-10-24,2189.2,P2P,None,None,None,None,,North,ICICI Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00050110,2026-10-31,171.27,P2M,M06547,4814,Telecom,Small,63801.55,West,IndusInd Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
